source,target
534,391619
534,3343099
534,10780989
534,1491460
534,4529004
534,229222
534,2888072
534,3436146
534,7337532
534,6723201
534,3386860
534,5485668
534,1561323
534,1179250
534,72755
534,2832163
534,4899394
534,7240493
534,9465069
534,906861
534,5465670
534,10781003
534,4462412
534,684748
534,5006529
534,20035
534,934357
534,985386
534,4740
534,1200361
534,1201571
534,270766
534,4461579
534,857035
534,130930
534,2245100
534,4196317
534,10781021
534,291160
534,4529097
534,5967498
534,4986303
534,517289
534,8848561
534,5342432
534,668404
534,7396679
534,1008144
534,3229282
534,2385767
534,4983206
534,6551081
534,4185896
534,3660971
534,46254
534,3692478
534,668107
534,2771595
534,239059
534,629920
534,4945423
534,930352
534,2067664
534,8814786
534,4434273
534,4527758
534,112179
534,3066544
534,9880598
534,129447
534,2658273
534,1880240
534,1095222
534,3034102
534,822426
534,2158273
534,4150579
534,4689424
534,1602718
534,1198069
534,8798815
534,4111899
534,10781060
534,2429691
534,2280543
534,1030996
534,130548
534,1377897
534,1359928
534,1278676
534,4077011
534,4012668
534,443535
534,494337
534,494277
534,1192494
534,5963308
534,3384327
534,6891455
534,150547
534,735383
534,1484168
534,732014
534,1829412
534,10642731
534,9225537
534,290058
534,1678485
534,378789
534,1747338
534,4553333
534,1046043
534,3028230
534,3372902
534,6610156
534,1768114
534,915765
534,494441
534,790026
534,748181
534,7180877
534,1358799
534,159174
534,1301629
534,2942458
534,4001576
534,3643067
534,4123314
534,284549
534,12589
534,5902999
534,2317539
534,7339736
534,4536614
534,496490
534,1636631
534,3963322
534,2149656
534,738455
534,10781117
534,108931
534,4257438
534,20553
534,670108
534,2505292
534,8774160
534,2445887
534,4325179
534,23594
534,564490
534,498267
534,7211716
534,20710
534,4803139
534,3366459
534,2289109
534,4044623
534,199951
534,498329
534,1880222
534,1559736
534,1554662
534,6746554
534,600800
534,4836
534,1579053
534,955024
534,4847330
534,685864
534,3288344
534,546932
534,497338
534,635828
534,31888
534,1737142
534,2934883
534,7369146
534,4555885
534,676959
534,3370747
534,747502
534,1227152
534,5468648
534,10781164
534,3770167
534,2776820
534,2441453
534,4270843
534,2153448
534,2754564
534,670261
534,26050
534,650095
534,6847998
534,5856410
534,9359712
534,1190778
534,565034
534,314378
534,1130974
534,659229
534,61895
534,1330507
534,532097
534,783390
534,1208935
534,631
534,447572
534,412217
534,885392
534,259201
534,34837
534,296652
534,185140
534,2003719
534,9301151
534,109116
534,3405343
534,3098086
534,764513
534,9975546
534,4718506
534,10018
534,1012992
534,707
534,8997027
534,220700
534,4069549
534,10781205
534,8499
534,1758029
534,2851074
534,61739
534,5370001
534,5516234
534,108202
534,1179558
534,924069
534,1556087
534,1647226
534,1353865
534,734463
534,2700205
534,1673426
534,542658
534,9337803
534,6275389
534,2893954
534,2010530
534,3937494
534,29535
534,2764703
534,981333
534,2068079
534,5502959
534,4688179
534,4523825
534,3048025
534,978319
534,979070
534,1322609
534,5457309
534,737388
534,1032953
534,978493
534,9656927
534,1023243
534,923680
534,1189066
534,3094291
534,7345828
534,3161866
534,3377322
534,3164679
534,2292646
534,239110
534,1349258
534,290317
534,2245339
534,5470840
534,2067719
534,7340921
534,991495
534,577613
534,545026
534,7778641
534,1892597
534,1627920
534,2454104
534,1027442
534,10781310
534,3516925
534,5698032
534,1332780
534,573540
534,2283742
534,127826
534,613166
534,1310949
534,394001
534,1718434
534,6864845
534,1823152
534,2495117
534,824944
534,3472803
534,793847
534,2044659
534,3656483
534,1767640
534,1155884
534,6728431
534,2877396
534,863554
534,1179236
534,24302
534,1379556
534,891370
534,8239200
534,78958
534,1755556
534,671040
534,427713
534,1552678
534,1806829
534,3267336
534,2392483
534,3664887
534,33371
534,785514
534,970426
534,1147808
534,502945
534,6398184
534,382891
534,1171284
534,645244
534,7339040
534,3143248
534,897738
534,2067658
534,613513
534,420282
534,659898
534,317472
534,9771556
534,45452
534,8774401
534,3922944
534,8915362
534,665405
534,3910351
534,9968973
534,8299389
534,1371104
534,1174558
534,1011063
534,8788971
534,281725
534,5799268
534,2156202
534,3043856
534,4118732
534,8839196
534,3994336
534,4681123
534,10781370
534,10731159
534,8763170
534,3435450
534,1169082
534,2477078
534,193512
534,2981075
534,10248779
534,248470
534,978155
534,3061316
534,513856
534,52577
534,1523587
534,1233775
534,2327801
534,7070864
534,5660894
534,6583160
534,550045
534,641756
534,1515584
534,552705
534,1174645
534,3035048
534,1187987
534,3231256
534,5036647
534,180608
534,557732
534,6713208
534,5430035
534,594516
534,2815483
534,131381
534,4694068
534,1220058
534,4418210
534,1858938
534,6051
534,383772
534,179177
534,296184
534,1488475
534,504708
534,1131881
534,7342917
534,296353
534,1191843
534,9146639
534,10781415
534,9299114
534,2067701
534,3863914
534,968289
534,1222789
534,10781434
534,4017436
534,701218
534,78492
534,3277628
534,2239002
534,134274
534,1733117
534,400808
534,1664643
534,3352687
534,175594
534,4903422
534,2947556
534,10781445
534,4986346
534,1483654
534,2933614
534,930789
534,885999
534,6645001
534,1286889
534,505936
534,10412449
534,10781454
534,4325215
534,9327973
534,10781455
534,8988768
534,10781461
534,9138572
534,888131
534,884699
534,5198
534,879514
534,4832290
534,9876379
534,435629
534,1064069
534,7393850
534,617465
534,7258056
534,1098008
534,1470794
534,8274131
534,9859383
534,5056527
534,1442851
534,509586
534,240161
534,10781488
534,5930672
534,685576
534,4895
534,1805068
534,4271643
534,1468509
534,1428399
534,1836054
534,1117175
534,888247
534,80842
534,642806
534,1998316
534,188611
534,508133
534,35094
534,4759192
534,653369
534,2480437
534,625047
534,1503588
534,2982581
534,292485
534,908129
534,579055
534,2696826
534,281372
534,2997126
534,731287
534,2531170
534,4030
534,673108
534,3379811
534,624685
534,78287
534,436976
534,101694
534,1084143
534,4626546
534,10089905
534,1803717
534,507973
534,85130
534,8222548
534,9606333
534,3377721
534,3288705
534,671464
534,251513
534,5673790
534,2068572
534,9195642
534,232261
534,1149685
534,8397943
534,10781537
534,1190248
534,1654989
534,1217605
534,4018753
534,6930762
534,4080374
534,5520282
534,593956
534,508724
534,242828
534,301560
534,666363
534,1220461
534,1755164
534,373057
534,197987
534,4528598
534,520214
534,668776
534,2814854
534,1288424
534,9288989
534,516609
534,99518
534,4914699
534,3288420
534,8562863
534,2067852
534,1329600
534,10714321
534,3645952
534,1171626
534,6750012
534,259293
534,4526366
534,5045023
534,509002
534,508731
534,3298693
534,10781581
534,5398159
534,894750
534,214408
534,512547
534,20368
534,2048681
534,379807
534,513701
534,199600
534,7811503
534,1210977
534,1780922
534,10284077
534,1517186
534,10781645
534,2530
534,1791480
534,66378
534,6812736
534,2076733
534,3069782
534,5992982
534,1543917
534,8786971
534,1045537
534,10781667
534,57419
534,1198349
534,2059810
534,10781671
534,9393
534,184837
534,1218736
534,1533264
534,11807
534,2354836
534,1902975
534,1816997
534,901586
534,3181906
534,109009
534,263175
534,93477
534,25719
534,276425
534,986674
534,973367
534,2395947
534,9199
534,111657
534,5707803
534,86041
534,64091
534,1331524
534,193998
534,23483
534,1127760
534,87946
534,645019
534,253406
534,2099345
534,4172614
534,424717
534,26048
534,7284861
534,888796
534,724619
534,14740
534,698285
534,45164
534,2363480
534,190023
534,456361
534,107824
534,1755330
534,420998
534,189007
534,10781690
534,4700308
534,8808823
534,3339691
534,48367
534,2325069
534,1462045
534,4031306
534,3386690
534,556134
534,2828583
534,87789
534,1538470
534,2292065
534,2070281
534,196655
534,187839
534,1884205
534,91097
534,4229783
534,449354
534,16826
534,1849010
534,54312
534,2860706
534,154579
534,296193
534,1522577
534,9173798
534,185946
534,3352445
534,983027
534,645318
534,1501449
534,127733
534,1676285
534,233012
534,1888378
534,4043613
534,91802
534,3315053
534,3190673
534,55949
534,3432022
534,727811
534,4152321
534,2511409
534,1499930
534,611419
534,10781702
534,3791388
534,2913390
534,6306788
534,10781710
534,4999619
534,522223
534,9170954
534,1499440
534,733093
534,3654414
534,2425131
534,1428505
534,10229077
534,9050227
534,292393
534,436715
534,7349353
534,1181217
534,668743
534,3642080
534,206770
534,125934
534,64394
534,9948942
534,2067863
534,10781731
534,1450714
534,4531986
534,7345374
534,1496940
534,1234315
534,889135
534,55482
534,1447443
534,9084682
534,262549
534,35252
534,415028
534,1471002
534,10772521
534,1155131
534,259346
534,1013192
534,9505078
534,2347751
534,978590
534,970593
534,668111
534,97278
534,19077
534,84985
534,2678181
534,292617
534,436473
534,8771892
534,122712
534,187766
534,1173418
534,939621
534,1298464
534,1951007
534,191377
534,44335
534,3323071
534,1612418
534,1817937
534,2439347
534,564798
534,1045305
534,5798754
534,1131287
534,2068539
534,1024542
534,10781749
534,130298
534,238713
534,980903
534,61558
534,236372
534,558385
534,286045
534,16785
534,38719
534,2843672
534,10321510
534,558771
534,1543186
534,26482
534,5772291
534,1377436
534,5500675
534,4178021
534,1526355
534,2835175
534,8153060
534,977852
534,634504
534,2358880
534,790224
534,669999
534,9386457
534,118199
534,566043
534,558525
534,4014858
534,1169895
534,1998719
534,9006103
534,1162920
534,2251835
534,1950798
534,380961
534,2035101
534,187011
534,3488017
534,3696841
534,5906542
534,593886
534,10781785
534,218882
534,131509
534,913118
534,177190
534,3988877
534,669766
534,1765353
534,5044745
534,3298137
534,2522908
534,671446
534,8762343
534,11312
534,3424512
534,9794645
534,10215
534,1191017
534,20405
534,1637526
534,113902
534,672096
534,20618
534,2629390
534,2202424
534,1045925
534,3374900
534,582506
534,976395
534,1155898
534,262398
534,1572021
534,7285299
534,671603
534,10025654
534,3171491
534,136893
534,7798654
534,7626319
534,223340
534,3999211
534,3148233
534,3377809
534,3381452
534,9023143
534,1071925
534,433148
534,1327839
534,978365
534,264366
534,2576
534,5519851
534,445710
534,6798207
534,63865
534,8934866
534,1329558
534,9003965
534,1422932
534,1226236
534,4906562
534,950817
534,377694
534,3464746
534,189282
534,3209123
534,785869
534,6759
534,2908326
534,4160534
534,66160
534,291449
534,1554517
534,3104969
534,553134
534,1305630
534,2957559
534,8871412
534,6555609
534,1637736
534,1142893
534,1286226
534,4017749
534,5660025
534,1625713
534,1889142
534,4696
534,112260
534,5790230
534,69717
534,1158567
534,1535759
534,451492
534,4455073
534,6850491
534,3167682
534,4702977
534,10781886
534,1302185
534,6731224
534,6742487
534,1637811
534,1779316
534,426313
534,7796547
534,94625
534,400354
534,2110841
534,4502128
534,5974014
534,3656976
534,7350807
534,3657299
534,25623
534,7351437
534,1818599
534,1169005
534,1636124
534,2323663
534,616366
534,3401946
534,3896747
534,78576
534,978332
534,655877
534,5006465
534,262426
534,379408
534,33774
534,8786303
534,892759
534,1848759
534,669331
534,6944
534,8995265
534,4826230
534,4557497
534,3670099
534,43797
534,3662913
534,669107
534,3097614
534,1190558
534,585656
534,656594
534,2606425
534,3901874
534,669106
534,1655425
534,9610252
534,262220
534,2420258
534,3163858
534,1178705
534,84031
534,1192066
534,443170
534,301999
534,1198105
534,2420875
534,270021
534,70883
534,668862
534,9893707
534,7353354
534,702757
534,1305229
534,5826159
534,3658714
534,2034918
534,54797
534,3257365
534,2054128
534,7351982
534,7077136
534,376366
534,287267
534,7352868
534,2094538
534,980616
534,975060
534,1675793
534,3047482
534,3357639
534,970297
534,1985415
534,6208552
534,7355481
534,7353690
534,1717915
534,2890329
534,7353663
534,7353655
534,672854
534,7353641
534,7353636
534,46645
534,1271392
534,7353890
534,7353878
534,4909098
534,2388470
534,4872564
534,1824785
534,7353981
534,7354027
534,7353997
534,7353977
534,7354318
534,7354279
534,7354262
534,3788745
534,7354235
534,7354232
534,3662091
534,4309556
534,7354173
534,7354160
534,7354144
534,71435
534,7354452
534,7354438
534,7354436
534,1105989
534,7354413
534,7354377
534,7354372
534,976366
534,1748777
534,3663070
534,7354905
534,6009915
534,1671665
534,7354844
534,1938162
534,2068107
534,1128688
534,7355344
534,68380
534,7355550
534,2601349
534,2185373
534,2855162
534,5507590
534,7355430
534,7355707
534,3663256
534,7355700
534,7355699
534,7355673
534,1687209
534,10782098
534,842356
534,7355585
534,224080
534,7356154
534,4445255
534,53498
534,7356125
534,7356123
534,3665042
534,432431
534,635035
534,3665622
534,10782123
534,4305968
534,7356225
534,262310
534,2822155
534,980458
534,68672
534,7356448
534,7356442
534,703492
534,7356368
534,5567756
534,2462678
534,9072387
534,3666148
534,3666293
534,3666125
534,3667807
534,554919
534,792435
534,2467080
534,438051
534,7357185
534,7357175
534,9052083
534,7357154
534,5793909
534,5797384
534,7357120
534,2259457
534,7357118
534,7357304
534,1191301
534,7357286
534,412630
534,4834165
534,197558
534,440335
534,7357642
534,7357632
534,7357625
534,1024297
534,668141
534,4553070
534,976085
534,7358290
534,7358237
534,2466834
534,7358215
534,845166
534,1296460
534,7358178
534,10782175
534,3668928
534,7358485
534,4238509
534,7358442
534,1442795
534,976109
534,3668799
534,7358393
534,7358372
534,10782191
534,1938487
534,914320
534,7358616
534,7358572
534,5841915
534,1939474
534,1525881
534,4326685
534,10782208
534,7358766
534,4414364
534,7358739
534,7358706
534,7366969
534,7359019
534,7359009
534,997005
534,682733
534,347565
534,7359471
534,239030
534,7359388
534,240803
534,7359373
534,7359326
534,5963379
534,188302
534,3670766
534,7359592
534,7359564
534,2856114
534,7359513
534,3670598
534,5707949
534,7359679
534,85045
534,10782260
534,388183
534,746874
534,86732
534,7359632
534,287146
534,7359959
534,1145705
534,257506
534,3671290
534,3671271
534,7359870
534,7359861
534,3671215
534,7359811
534,7359802
534,564657
534,1210850
534,1159006
534,7360061
534,7360046
534,7360021
534,7360016
534,7359973
534,748959
534,1895434
534,2472008
534,6599999
534,7284875
534,7360465
534,7360445
534,3672089
534,7360422
534,5478378
534,1909400
534,2666618
534,7360997
534,7360975
534,7360970
534,1964423
534,1173051
534,4912935
534,628186
534,7360870
534,7360858
534,1626241
534,2340443
534,4315768
534,5725521
534,7361113
534,1090094
534,7361086
534,7361045
534,7361204
534,7361328
534,7361295
534,7361288
534,7361272
534,7361235
534,7361229
534,286261
534,1312983
534,4150249
534,725830
534,7361935
534,278791
534,7361910
534,9052750
534,1319746
534,262515
534,6579780
534,217308
534,5666947
534,1554340
534,7362292
534,7362264
534,7362263
534,7362237
534,1353984
534,1355386
534,3675005
534,440471
534,7362589
534,7362564
534,10782400
534,7362520
534,3675075
534,7362442
534,1710512
534,3265790
534,3675293
534,2253722
534,61145
534,3228053
534,387135
534,4527816
534,3438295
534,3798853
534,3987382
534,4915097
534,9054993
534,3676420
534,7363399
534,7359729
534,590228
534,899462
534,10782432
534,7363818
534,4839667
534,7363777
534,7363747
534,7363722
534,7363706
534,7364090
534,5801203
534,3677131
534,3677130
534,7363943
534,7363940
534,7363939
534,1619994
534,7364287
534,7364251
534,2625741
534,7364211
534,669551
534,7364148
534,4315492
534,4849889
534,1692534
534,7364450
534,7364428
534,7364404
534,7364372
534,1427634
534,7364367
534,4187740
534,3223499
534,7364320
534,4318386
534,55517
534,7364903
534,7364879
534,7364869
534,3678420
534,949818
534,1006157
534,3498557
534,7365133
534,3912483
534,7365050
534,3678656
534,7365025
534,2144452
534,2264588
534,3310689
534,7365376
534,7365350
534,7365341
534,7365318
534,7365269
534,7365253
534,2258237
534,5420807
534,1198256
534,56669
534,7365554
534,1050861
534,7365485
534,113907
534,7365777
534,7365768
534,10782554
534,271057
534,3679494
534,1293722
534,1864082
534,278417
534,7365914
534,2076074
534,7366301
534,10782573
534,894554
534,25189
534,7366225
534,3029557
534,84528
534,1142843
534,10782583
534,176607
534,7366490
534,931552
534,7366522
534,7366479
534,4320310
534,7250456
534,7366388
534,7366939
534,1920883
534,977220
534,7366693
534,690029
534,4833871
534,10782610
534,4320519
534,7366592
534,4840545
534,10782612
534,3168217
534,7366836
534,7366826
534,6817997
534,93145
534,7366900
534,7366898
534,565078
534,7366798
534,7366778
534,7367059
534,6725461
534,1161319
534,7366967
534,7366966
534,386632
534,1592451
534,7367549
534,3222808
534,7367578
534,913788
534,2340607
534,9411976
534,7367890
534,26426
534,7367822
534,7367797
534,3678956
534,1489545
534,3684703
534,7367736
534,292438
534,1947747
534,2094581
534,3665149
534,8527953
534,455181
534,1380391
534,7367980
534,7091717
534,1805420
534,424603
534,7368259
534,3683698
534,7368245
534,7368232
534,7368222
534,3683625
534,7368209
534,3492433
534,3289561
534,873298
534,4321827
534,4939608
534,10782708
534,7368351
534,5706193
534,1128186
534,7368267
534,3929251
534,7369145
534,7369143
534,10782722
534,7369121
534,3071492
534,1486573
534,14448
534,655403
534,63470
534,781637
534,4142705
534,7369334
534,7369321
534,1530459
534,8763378
534,1903998
534,3815546
534,584209
534,7369547
534,113806
534,7369526
534,3002150
534,7369502
534,7369499
534,1753323
534,7369486
534,8545726
534,10782764
534,7369706
534,6782066
534,3695872
534,7369692
534,4323003
534,7369594
534,984193
534,1344242
534,2783234
534,1095475
534,667936
534,396846
534,628328
534,2817657
534,6715916
534,970494
534,7100839
534,4355087
534,7500435
534,3482014
534,2082015
534,565137
534,46406
534,2131352
534,565235
534,8279651
534,3289468
534,1803042
534,8227009
534,1436
534,2885116
534,894201
534,1283698
534,2948507
534,1910786
534,8821618
534,526575
534,540146
534,189796
534,2997080
534,5674401
534,1226864
534,3799847
534,1987294
534,565135
534,558502
534,8963846
534,3029942
534,1322656
534,673345
534,5890228
534,3097842
534,2885454
534,28547
534,1606618
534,445793
534,7370421
534,10782872
534,411348
534,7370445
534,258110
534,61579
534,978692
534,35605
534,10782882
534,7370473
534,1125158
534,1323061
534,7263755
534,5485214
534,121975
534,1725086
534,428179
534,223633
534,52845
534,180150
534,7370529
534,1696672
534,7370948
534,7370550
534,7370547
534,3219192
534,10782909
534,10782918
534,4587493
534,3289896
534,3434076
534,1347037
534,2636836
534,7370570
534,7370563
534,2828408
534,6581903
534,655544
534,2067245
534,3057575
534,1377046
534,1705072
534,21433
534,973368
534,62574
534,10782951
534,8573727
534,2970929
534,8921231
534,4020287
534,7370659
534,639352
534,2129351
534,8766445
534,4831777
534,13802
534,2002550
534,1865234
534,2113598
534,242627
534,551470
534,93464
534,655442
534,2493055
534,10782973
534,455473
534,6087255
534,1660270
534,2950781
534,7370761
534,2562
534,9706054
534,5801654
534,1789866
534,670970
534,20864
534,10783002
534,533
534,629493
534,1190129
534,970308
534,2697647
534,1161072
534,1941871
534,1849590
534,644333
534,421424
534,7370876
534,8881980
534,10783015
534,6635329
534,9182081
534,2069061
534,10783021
534,928433
534,4123101
534,2620433
534,1502670
534,381021
534,613746
534,262563
534,542313
534,9280156
534,1311374
534,1103176
534,113940
534,1847386
534,9058906
534,1229541
534,28228
534,9753467
534,6903940
534,2177665
534,4122956
534,4451126
534,2655538
534,1105948
534,5873895
534,185630
534,1823735
534,3200560
534,7295528
534,1614362
534,7371076
534,614224
534,1777173
534,121070
534,5495013
534,7371100
534,1322626
534,243441
534,4211960
534,444514
534,1956937
534,2776907
534,24491
534,1190260
534,86027
534,673203
534,9505075
534,618763
534,404446
534,10783097
534,8771881
534,1014005
534,1629086
534,1173433
534,5808965
534,4870023
534,671615
534,1291601
534,2872716
534,979114
534,5674794
534,3060921
534,9119976
534,3406003
534,7371251
534,726545
534,3364771
534,2689824
534,8763433
534,3024610
534,7371304
534,5673006
534,2395388
534,4001556
534,414994
534,2082
534,1383856
534,1529136
534,9902486
534,3032912
534,33265
534,4868575
534,9890193
534,3506402
534,7120671
534,3126285
534,3333925
534,7371412
534,5669596
534,1064799
534,978792
534,8802583
534,785776
534,3394709
534,244061
534,52398
534,7371446
534,4684663
534,10241424
534,7371456
534,670715
534,1001418
534,47769
534,611399
534,7526624
534,3173693
534,5745426
534,247452
534,6742974
534,1975856
534,79435
534,7371538
534,9911
534,5872075
534,1132249
534,9620540
534,448822
534,262484
534,562546
534,68948
534,3164276
534,2872230
534,3746650
534,86755
534,111780
534,3386577
534,200051
534,7372191
534,161090
534,613759
534,10783210
534,7371636
534,676136
534,2676046
534,4903189
534,5327750
534,3601112
534,1817482
534,7371728
534,7371716
534,1159142
534,8089
534,6605401
534,1377368
534,398015
534,8559360
534,4211805
534,1203088
534,444769
534,7371860
534,548647
534,82801
534,717791
534,54133
534,645872
534,1025597
534,7371894
534,629505
534,91594
534,385195
534,397717
534,672612
534,16149
534,565662
534,5866999
534,2780548
534,7371931
534,1681787
534,7371934
534,7371956
534,675028
534,584597
534,980337
534,672599
534,2957046
534,262529
534,981709
534,121218
534,7372041
534,1007139
534,2053894
534,10783297
534,7372042
534,1170818
534,197521
534,9440620
534,2844550
534,3387741
534,1326082
534,7372103
534,7372118
534,33327
534,681604
534,1427468
534,671664
534,9060012
534,630044
534,672617
534,673554
534,1332283
534,604393
534,2442787
534,584557
534,192856
534,7372215
534,7372241
534,1481953
534,10783376
534,1603712
534,6578502
534,747560
534,380571
534,7372326
534,7372318
534,3426728
534,2834949
534,7372299
534,2686627
534,8765333
534,2317954
534,66271
534,8966406
534,7373118
534,5849417
534,668970
534,136270
534,10783519
534,53792
534,7372441
534,7372434
534,6748528
534,10783528
534,7372456
534,3167970
534,10783536
534,62615
534,995554
534,8762949
534,565482
534,1748315
534,1523445
534,7372548
534,234343
534,7372536
534,7129580
534,1867680
534,7372618
534,407461
534,97960
534,334779
534,4667025
534,7194886
534,66021
534,1427554
534,1970942
534,7372643
534,7295966
534,352779
534,619758
534,6849490
534,377746
534,4326935
534,5809281
534,2070805
534,1509455
534,10783623
534,1131590
534,262552
534,534772
534,4161600
534,673048
534,1433194
534,7372785
534,382190
534,629792
534,672872
534,4388082
534,2569
534,15792
534,979536
534,1532000
534,7372851
534,1252304
534,5453277
534,10783710
534,10783715
534,10783718
534,2348516
534,10783732
534,4629401
534,10783739
534,1956137
534,10783758
534,672063
534,3356572
534,1700602
534,3171804
534,7372965
534,9410
534,565702
534,299696
534,10783779
534,10783781
534,2368808
534,10783825
534,4791039
534,288052
534,1019555
534,7373035
534,7373028
534,2951711
534,4399431
534,448394
534,7373073
534,3468883
534,1870660
534,10783855
534,1012043
534,1191553
534,8786847
534,1419713
534,7132931
534,66075
534,1508568
534,585250
534,1540496
534,11157
534,8947957
534,126168
534,9083031
534,219952
534,674987
534,1936891
534,674829
534,674687
534,3932916
534,10783910
534,980667
534,674940
534,2956682
534,93073
534,5674400
534,3277
534,7373269
534,385137
534,1069789
534,414312
534,903
534,7373305
534,33895
534,585119
534,203319
534,10783965
534,6744996
534,1343053
534,7110958
534,4526762
534,10614123
534,2908648
534,674920
534,10783993
534,2419815
534,10783998
534,4232148
534,674956
534,300849
534,10784013
534,1227748
534,85239
534,1516152
534,4242441
534,10784029
534,1026026
534,10784033
534,10784035
534,1389418
534,1298195
534,8192228
534,9535836
534,377718
534,1238576
534,9205773
534,540647
534,7611618
534,7373243
534,2603990
534,4663896
534,7373557
534,7373577
534,10625241
534,5885767
534,4237849
534,3117644
534,3290655
534,7373594
534,564
534,1612147
534,670988
534,7355220
534,7370268
534,7371689
534,10784271
534,1220359
534,4421131
534,4411508
5799167,3118030
5799167,126168
5799167,3885307
5799167,5777945
5799167,7375551
5799167,731
5799167,239059
1455821,627006
1455821,46409
1455821,3064232
1455821,442978
1455821,6566239
1455821,5415125
1455821,216597
1455821,657381
1455821,1089702
1455821,3232486
1455821,24279
1455821,2821111
1455821,219263
1455821,89362
1455821,282330
1455821,374714
1455821,6577533
1455821,618553
1455821,1709216
1455821,43948
1455821,443493
1455821,92995
1455821,1496179
1455821,8917688
1455821,2650663
1455821,618864
1455821,216844
1455821,443708
1455821,55490
1455821,900968
1455821,54797
1455821,1587468
1455821,71833
1455821,35605
1455821,6715702
1455821,1288327
1455821,1313816
1455821,629845
1455821,46645
1455821,3352927
1455821,220771
1455821,71719
1455821,91802
1455821,6987
1455821,4106190
1455821,445793
1455821,52398
1455821,71929
1455821,558886
1455821,47409
1455821,53792
1455821,194869
1455821,117903
1455821,1538593
1455821,3085699
1455821,6693683
1455821,1342773
1455821,1851907
1455821,4106715
1455821,5712321
1455821,6938004
1455821,1436
1455821,630339
1455821,95182
1455821,655276
1455821,619548
1455821,244061
1455821,2091184
1455821,121218
1455821,1900055
1455821,1502344
1455821,3387105
1455821,440471
1455821,6913500
1455821,19847
1455821,91757
1455821,53880
1455821,4839558
1455821,72008
1455821,269874
1455821,2340543
1455821,2662512
1455821,47826
1455821,1449762
1455821,649349
1455821,2906178
1455821,1531081
1455821,433065
1455821,620896
1455821,444769
1455821,6790940
1455821,192856
1455821,4064406
1455821,45452
1455821,3429915
1455821,1072052
1455821,1314614
1455821,1543191
1455821,963534
1455821,1288096
1455821,1546575
1455821,7380745
1455821,54196
1455821,4194854
1455821,1506638
1455821,36877
1455821,66416
1455821,195334
1455821,3353700
1455821,1507172
1455821,11758
1455821,433471
1455821,1797108
1455821,2445229
1455821,12478
1455821,1455799
1455821,219234
1455821,2569
1455821,3388608
1455821,1156588
1455821,4686218
1455821,1213170
1455821,1738745
1455821,3389709
1455821,267359
1455821,2071734
1455821,1671416
1455821,54108
1455821,1171912
1455821,28767
1455821,662507
1455821,7380787
1455821,7380788
1455821,6791296
1455821,1026025
1455821,1507998
1455821,215294
1455821,1514524
1455821,1502359
1455821,3481004
1455821,8258
1455821,86027
1455821,1507882
1455821,584891
1455821,1302442
1455821,1850649
1455821,1096393
1455821,1332255
1455821,620497
1455821,3623
1455821,1286175
1455821,619758
1455821,116435
1455821,1847484
1455821,292224
1455821,601186
1455821,3996516
1455821,558421
1455821,2576
1455821,2341062
1455821,3085913
1455821,649644
1455821,3166711
1455821,1507635
1455821,2649177
1455821,1803530
1455821,292913
1455821,940025
1455821,7380843
1455821,32050
1455821,1314891
1455821,52845
1455821,17812
1455821,2959075
1455821,1851958
1455821,48547
1455821,195103
1455821,219903
1455821,7380947
1455821,1607075
1455821,1957015
1455821,9467
1455821,1506939
1455821,258823
1455821,1353773
1455821,2563960
1455821,1458668
1455821,198486
1455821,1458323
1455821,676965
1455821,1209222
1455821,6559594
1455821,667136
1455821,7380894
1455821,3512274
1455821,107035
1455821,207883
1455821,621399
1455821,621313
1455821,4413545
1455821,206036
1455821,2058
1455821,1342812
1455821,2245100
1455821,4868823
1455821,54133
1455821,45564
1455821,1023112
1455821,682180
1455821,1530592
1455821,258110
1455821,88591
1455821,223761
1455821,746822
1455821,7381013
1455821,1533264
1455821,7381096
1455821,1449852
1455821,9911
1455821,4147877
1455821,1224740
1455821,1448791
1455821,1184560
1455821,46715
1455821,1765012
1455821,3029666
1455821,72755
1455821,8431
1455821,264309
1455821,1516861
1455821,4805145
1455821,1367553
1455821,6615990
1455821,1448912
1455821,3350937
1455821,11157
1455821,3467529
1455821,264971
1455821,7381029
1455821,620400
1455821,731
1455821,5479036
1455821,1532824
1455821,9043
1455821,895844
1455821,2174778
1455821,206245
1455821,3009914
1455821,407461
1455821,1552142
1455821,4945356
1455821,2258137
1455821,414364
1455821,1512264
1455821,1514447
1455821,3585101
1455821,125654
1455821,72451
1455821,3489189
1455821,1514251
1455821,10033056
1455821,107265
1455821,2058347
1455821,620828
1455821,445441
1455821,16826
1455821,4416903
1455821,1487986
1455821,2513849
1455821,72121
1455821,38719
1455821,427713
1455821,604803
1455821,257025
1455821,6866
1455821,542885
1455821,5343201
1455821,629792
1455821,2216
1455821,621770
1455821,10018
1455821,903
1455821,1559239
1455821,8684383
1455821,1227462
1455821,55645
1455821,4150901
1455821,3386487
1455821,1512019
1455821,284641
1455821,2714037
1455821,1511065
1455821,9028468
1455821,2184126
1455821,932167
1455821,673414
1455821,446126
1455821,53863
1455821,54426
1455821,1511755
1455821,1485782
1455821,655147
1455821,1486968
1455821,1508568
1455821,573566
1455821,2253878
1455821,1298195
1455821,624758
1455821,620464
1455821,2457424
1455821,9705245
1455821,635782
1455821,4409279
621399,1162438
621399,4412824
621399,3880497
621399,5479552
621399,7117054
621399,7398561
621399,6126897
621399,429315
621399,2763527
621399,440488
